question_id,option_id,option_label,is_missing
2025-064c_q8,3,Will not make much difference,false
2025-064c_q9,1,ChatGPT,false
2025-064c_q9,2,Microsoft Copilot,false
2025-064c_q9,3,Google Gemini,false
2025-064c_q9,4,Claude AI,false
2025-064c_q9,5,Grok,false
2025-064c_q9,6,Deepseek,false
2025-064c_q9,7,Perplexity,false
2025-064c_q9,8,Llama by Meta,false
2025-064c_q9,9,None of the above,false
